% Model:              P1_2_Durchflussmessung_3D_o_Strömung_Albertin_Schegg.mph
% Version:            COMSOL 6.2.0.290
% Date:               Dec 8 2024, 23:47
% Table:              Accumulated Probe Table 2 - 
% Material Switch 1 index                         v_Wasser (m/s)                                    Temperature (degC), Sensor_1_Aluminium            Temperature (degC), Sensor_2_Aluminium            Temperature (degC), Sensor_1_Glas                 Temperature (degC), Sensor_2_Glas
1                                                 0.75                                              20.0164816620592                                  20.260877702593245                                20.0164816620592                                  20.260877702593245
1                                                 0.76                                              20.016050622884237                                20.25849583408243                                 20.016050622884237                                20.25849583408243
1                                                 0.77                                              20.01563416306388                                 20.25617329618824                                 20.01563416306388                                 20.25617329618824
1                                                 0.78                                              20.015231514038554                                20.253907246433528                                20.015231514038554                                20.253907246433528
1                                                 0.79                                              20.01484214936252                                 20.251695596595045                                20.01484214936252                                 20.251695596595045
1                                                 0.8                                               20.014465529017873                                20.249536455714914                                20.014465529017873                                20.249536455714914
1                                                 0.8099999999999999                                20.01410107784043                                 20.247427691411243                                20.01410107784043                                 20.247427691411243
1                                                 0.82                                              20.013748347021192                                20.245367529971947                                20.013748347021192                                20.245367529971947
1                                                 0.83                                              20.013407086641724                                20.243354757881487                                20.013407086641724                                20.243354757881487
1                                                 0.84                                              20.013076542304095                                20.241387367597497                                20.013076542304095                                20.241387367597497
1                                                 0.85                                              20.012756333872787                                20.23946389689212                                 20.012756333872787                                20.23946389689212
1                                                 0.86                                              20.012446142640673                                20.23758284797664                                 20.012446142640673                                20.23758284797664
1                                                 0.87                                              20.01214552457837                                 20.235742870101646                                20.01214552457837                                 20.235742870101646
1                                                 0.88                                              20.01185405969733                                 20.23394256187384                                 20.01185405969733                                 20.23394256187384
1                                                 0.89                                              20.01157136045403                                 20.23218065596189                                 20.01157136045403                                 20.23218065596189
1                                                 0.9                                               20.011297063321305                                20.23045590830953                                 20.011297063321305                                20.23045590830953
1                                                 0.91                                              20.011030984048247                                20.228767128421033                                20.011030984048247                                20.228767128421033
1                                                 0.92                                              20.010772731987746                                20.22711328680616                                 20.010772731987746                                20.22711328680616
1                                                 0.93                                              20.010521941506333                                20.22549270875587                                 20.010521941506333                                20.22549270875587
1                                                 0.94                                              20.010278464573624                                20.22390456425509                                 20.010278464573624                                20.22390456425509
1                                                 0.95                                              20.010042071966915                                20.22234811518293                                 20.010042071966915                                20.22234811518293
1                                                 0.96                                              20.00981237672679                                 20.220822046190364                                20.00981237672679                                 20.220822046190364
