% Model:              7_Albertin_Schegg_P1_2_Durchflussmessung_2D.mph
% Version:            COMSOL 6.2.0.290
% Date:               Dec 8 2024, 22:14
% Table:              Accumulated Probe Table 2 - 
% Material Switch 1 index                         v_Wasser (m/s)                                    Temperature (degC), Sensor_1_Aluminium            Temperature (degC), Sensor_2_Aluminium            Temperature (degC), Sensor_1_Glas                 Temperature (degC), Sensor_2_Glas
1                                                 0.72                                              20.09431277524249                                 20.21865906005163                                 20.09431277524249                                 20.21865906005163
1                                                 0.73                                              20.093570667268118                                20.217333886520326                                20.093570667268118                                20.217333886520326
1                                                 0.74                                              20.092836951675547                                20.21604679698597                                 20.092836951675547                                20.21604679698597
1                                                 0.75                                              20.092111147931096                                20.214794994057943                                20.092111147931096                                20.214794994057943
1                                                 0.76                                              20.091392720010262                                20.213569960510444                                20.091392720010262                                20.213569960510444
1                                                 0.77                                              20.090680216877896                                20.21236306615065                                 20.090680216877896                                20.21236306615065
1                                                 0.78                                              20.08997363418715                                 20.211180921548415                                20.08997363418715                                 20.211180921548415
1                                                 0.79                                              20.089272301329803                                20.210014889467683                                20.089272301329803                                20.210014889467683
1                                                 0.8                                               20.088576960406105                                20.208881284599272                                20.088576960406105                                20.208881284599272
1                                                 0.8099999999999999                                20.08788648571435                                 20.207764634485507                                20.08788648571435                                 20.207764634485507
1                                                 0.82                                              20.087200465294956                                20.206663821920873                                20.087200465294956                                20.206663821920873
1                                                 0.83                                              20.08651866295078                                 20.205577515722897                                20.08651866295078                                 20.205577515722897
1                                                 0.84                                              20.085841951001328                                20.204506615328516                                20.085841951001328                                20.204506615328516
1                                                 0.85                                              20.085169550187597                                20.203451162258833                                20.085169550187597                                20.203451162258833
1                                                 0.86                                              20.08450153284592                                 20.202415999866517                                20.08450153284592                                 20.202415999866517
1                                                 0.87                                              20.083837135445037                                20.201394272103187                                20.083837135445037                                20.201394272103187
1                                                 0.88                                              20.083176494802828                                20.200388138331007                                20.083176494802828                                20.200388138331007
1                                                 0.89                                              20.08251984197693                                 20.199403894142186                                20.08251984197693                                 20.199403894142186
1                                                 0.9                                               20.081866427008205                                20.19843329681813                                 20.081866427008205                                20.19843329681813
1                                                 0.91                                              20.08121660170981                                 20.197479608435167                                20.08121660170981                                 20.197479608435167
1                                                 0.92                                              20.080570465209593                                20.19653924690555                                 20.080570465209593                                20.19653924690555
1                                                 0.93                                              20.07992727385914                                 20.195612775917173                                20.07992727385914                                 20.195612775917173
1                                                 0.94                                              20.079286856464794                                20.19470096355657                                 20.079286856464794                                20.19470096355657
1                                                 0.95                                              20.078648862348537                                20.19380039274589                                 20.078648862348537                                20.19380039274589
1                                                 0.96                                              20.078013132152943                                20.192909422453607                                20.078013132152943                                20.192909422453607
1                                                 0.97                                              20.077379565582547                                20.192027746405135                                20.077379565582547                                20.192027746405135
1                                                 0.98                                              20.076748652790545                                20.191154891353133                                20.076748652790545                                20.191154891353133
1                                                 0.99                                              20.076121094928016                                20.19029585534983                                 20.076121094928016                                20.19029585534983
1                                                 1                                                 20.075495510871285                                20.189445228934066                                20.075495510871285                                20.189445228934066
2                                                 0.1                                               20.00001228393431                                 20.58021153025371                                 20.00001228393431                                 20.58021153025371
2                                                 0.11                                              20.000010451387432                                20.549120070229982                                20.000010451387432                                20.549120070229982
2                                                 0.12000000000000001                               20.000008971540133                                20.521613564733446                                20.000008971540133                                20.521613564733446
2                                                 0.13                                              20.00000774651132                                 20.49721269068764                                 20.00000774651132                                 20.49721269068764
2                                                 0.14                                              20.00000671879237                                 20.475321695541144                                20.00000671879237                                 20.475321695541144
2                                                 0.15000000000000002                               20.000005848312846                                20.45584070965476                                 20.000005848312846                                20.45584070965476
2                                                 0.16                                              20.000005105819227                                20.438010071053622                                20.000005105819227                                20.438010071053622
2                                                 0.17                                              20.000004469201258                                20.421406233395405                                20.000004469201258                                20.421406233395405
2                                                 0.18                                              20.00000392125765                                 20.40581710670832                                 20.00000392125765                                 20.40581710670832
2                                                 0.19                                              20.000003504851353                                20.391163826073324                                20.000003504851353                                20.391163826073324
2                                                 0.2                                               20.00000323203728                                 20.37767531734564                                 20.00000323203728                                 20.37767531734564
2                                                 0.21000000000000002                               20.00000299255402                                 20.36542297075092                                 20.00000299255402                                 20.36542297075092
2                                                 0.22                                              20.000002779190165                                20.35418100635128                                 20.000002779190165                                20.35418100635128
2                                                 0.23                                              20.00000259153498                                 20.3438134166689                                  20.00000259153498                                 20.3438134166689
2                                                 0.24000000000000002                               20.00000242233406                                 20.334518011229314                                20.00000242233406                                 20.334518011229314
2                                                 0.25                                              20.00000226909855                                 20.325974783435456                                20.00000226909855                                 20.325974783435456
2                                                 0.26                                              20.0000021298941                                  20.31792154771073                                 20.0000021298941                                  20.31792154771073
2                                                 0.27                                              20.000002002948712                                20.31038143314873                                 20.000002002948712                                20.31038143314873
2                                                 0.28                                              20.000001888216573                                20.303355513255262                                20.000001888216573                                20.303355513255262
2                                                 0.29000000000000004                               20.00000178344809                                 20.296659460707016                                20.00000178344809                                 20.296659460707016
2                                                 0.30000000000000004                               20.00000168703066                                 20.29027703170894                                 20.00000168703066                                 20.29027703170894
2                                                 0.31                                              20.000001598116135                                20.284140805539735                                20.000001598116135                                20.284140805539735
2                                                 0.32                                              20.00000151596783                                 20.278233711571776                                20.00000151596783                                 20.278233711571776
2                                                 0.33                                              20.00000143987718                                 20.272564392525954                                20.00000143987718                                 20.272564392525954
2                                                 0.33999999999999997                               20.000001369230535                                20.267118259000277                                20.000001369230535                                20.267118259000277
2                                                 0.35                                              20.0000013035489                                  20.261849604254905                                20.0000013035489                                  20.261849604254905
2                                                 0.36                                              20.00000124242237                                 20.256743719221653                                20.00000124242237                                 20.256743719221653
2                                                 0.37                                              20.000001185948378                                20.2518399689339                                  20.000001185948378                                20.2518399689339
2                                                 0.38                                              20.000001133196925                                20.24715059758599                                 20.000001133196925                                20.24715059758599
2                                                 0.39                                              20.000001083864525                                20.24256929875766                                 20.000001083864525                                20.24256929875766
2                                                 0.4                                               20.000001037675354                                20.23810784192563                                 20.000001037675354                                20.23810784192563
2                                                 0.41000000000000003                               20.000000994378503                                20.23374769063687                                 20.000000994378503                                20.23374769063687
2                                                 0.42000000000000004                               20.000000953740432                                20.22948798172836                                 20.000000953740432                                20.22948798172836
2                                                 0.43000000000000005                               20.000000915555823                                20.2253524181506                                  20.000000915555823                                20.2253524181506
2                                                 0.44000000000000006                               20.000000879641913                                20.22132251243011                                 20.000000879641913                                20.22132251243011
2                                                 0.45000000000000007                               20.00000084581658                                 20.21753315659304                                 20.00000084581658                                 20.21753315659304
2                                                 0.45999999999999996                               20.000000813923084                                20.214005015310832                                20.000000813923084                                20.214005015310832
2                                                 0.47                                              20.00000078383088                                 20.21066691313553                                 20.00000078383088                                 20.21066691313553
2                                                 0.48                                              20.000000755418565                                20.20747783687851                                 20.000000755418565                                20.20747783687851
2                                                 0.49                                              20.000000728570214                                20.204387534503404                                20.000000728570214                                20.204387534503404
2                                                 0.5                                               20.000000703209846                                20.20139360328409                                 20.000000703209846                                20.20139360328409
2                                                 0.51                                              20.000000679258058                                20.198486053688505                                20.000000679258058                                20.198486053688505
2                                                 0.52                                              20.000000656570258                                20.19567134942793                                 20.000000656570258                                20.19567134942793
2                                                 0.53                                              20.000000635059628                                20.19292886718167                                 20.000000635059628                                20.19292886718167
2                                                 0.54                                              20.000000614652144                                20.190283067361328                                20.000000614652144                                20.190283067361328
2                                                 0.55                                              20.0000005952769                                  20.187728989028063                                20.0000005952769                                  20.187728989028063
2                                                 0.56                                              20.000000576870256                                20.18523576732682                                 20.000000576870256                                20.18523576732682
2                                                 0.5700000000000001                                20.000000559398217                                20.18282877773474                                 20.000000559398217                                20.18282877773474
2                                                 0.58                                              20.000000542775986                                20.180458623500428                                20.000000542775986                                20.180458623500428
2                                                 0.59                                              20.000000526954004                                20.178149622426528                                20.000000526954004                                20.178149622426528
2                                                 0.6                                               20.000000511880934                                20.17588682319559                                 20.000000511880934                                20.17588682319559
2                                                 0.61                                              20.00000049751286                                 20.17370259582271                                 20.00000049751286                                 20.17370259582271
2                                                 0.62                                              20.000000483807895                                20.171551228280197                                20.000000483807895                                20.171551228280197
2                                                 0.63                                              20.000000470727482                                20.169454598789322                                20.000000470727482                                20.169454598789322
2                                                 0.64                                              20.00000045823584                                 20.167407435878648                                20.00000045823584                                 20.167407435878648
2                                                 0.65                                              20.00000044629942                                 20.16540881806506                                 20.00000044629942                                 20.16540881806506
2                                                 0.66                                              20.000000434919667                                20.163453561625467                                20.000000434919667                                20.163453561625467
2                                                 0.67                                              20.00000042478613                                 20.161542668639356                                20.00000042478613                                 20.161542668639356
2                                                 0.6799999999999999                                20.00000041601694                                 20.159669430972233                                20.00000041601694                                 20.159669430972233
2                                                 0.69                                              20.000000407952292                                20.157848444578295                                20.000000407952292                                20.157848444578295
2                                                 0.7                                               20.000000400312857                                20.15607544834032                                 20.000000400312857                                20.15607544834032
2                                                 0.71                                              20.000000393002978                                20.15433768263531                                 20.000000393002978                                20.15433768263531
2                                                 0.72                                              20.000000385950685                                20.15263139607704                                 20.000000385950685                                20.15263139607704
2                                                 0.73                                              20.000000379145394                                20.15095684666316                                 20.000000379145394                                20.15095684666316
2                                                 0.74                                              20.00000037264023                                 20.149316709923525                                20.00000037264023                                 20.149316709923525
2                                                 0.75                                              20.00000036638127                                 20.147713396881088                                20.00000036638127                                 20.147713396881088
2                                                 0.76                                              20.00000036033085                                 20.146166679689472                                20.00000036033085                                 20.146166679689472
2                                                 0.77                                              20.00000035448055                                 20.14467233684587                                 20.00000035448055                                 20.14467233684587
2                                                 0.78                                              20.000000348821448                                20.14321272273085                                 20.000000348821448                                20.14321272273085
2                                                 0.79                                              20.000000343345057                                20.141776443175672                                20.000000343345057                                20.141776443175672
2                                                 0.8                                               20.000000338043375                                20.14036264710612                                 20.000000338043375                                20.14036264710612
2                                                 0.8099999999999999                                20.000000332908733                                20.138972043833917                                20.000000332908733                                20.138972043833917
2                                                 0.82                                              20.000000327945887                                20.13760615324337                                 20.000000327945887                                20.13760615324337
2                                                 0.83                                              20.000000323179037                                20.136267600024418                                20.000000323179037                                20.136267600024418
2                                                 0.84                                              20.000000318557568                                20.134947078026705                                20.000000318557568                                20.134947078026705
2                                                 0.85                                              20.000000314073954                                20.133648530277828                                20.000000314073954                                20.133648530277828
2                                                 0.86                                              20.00000030972261                                 20.132371646757793                                20.00000030972261                                 20.132371646757793
2                                                 0.87                                              20.000000305498407                                20.131118566159415                                20.000000305498407                                20.131118566159415
2                                                 0.88                                              20.000000301396227                                20.129884236180278                                20.000000301396227                                20.129884236180278
2                                                 0.89                                              20.000000297412004                                20.12867601809782                                 20.000000297412004                                20.12867601809782
2                                                 0.9                                               20.000000293541795                                20.127485037059436                                20.000000293541795                                20.127485037059436
2                                                 0.91                                              20.000000289778995                                20.126313020035013                                20.000000289778995                                20.126313020035013
2                                                 0.92                                              20.00000028612039                                 20.125159933324188                                20.00000028612039                                 20.125159933324188
2                                                 0.93                                              20.000000282561963                                20.124024775377286                                20.000000282561963                                20.124024775377286
2                                                 0.94                                              20.000000279099915                                20.122906746406855                                20.000000279099915                                20.122906746406855
2                                                 0.95                                              20.00000027573066                                 20.121808116944493                                20.00000027573066                                 20.121808116944493
2                                                 0.96                                              20.000000272450784                                20.12072778455798                                 20.000000272450784                                20.12072778455798
2                                                 0.97                                              20.00000026925708                                 20.119665858919422                                20.00000026925708                                 20.119665858919422
2                                                 0.98                                              20.000000266146213                                20.118622289091803                                20.000000266146213                                20.118622289091803
2                                                 0.99                                              20.000000263115076                                20.117593891377673                                20.000000263115076                                20.117593891377673
2                                                 1                                                 20.00000026016114                                 20.116579919051734                                20.00000026016114                                 20.116579919051734
